subject,trial_type,phase,digit,correct,rt,wmtask,parity,task,key_press,value,targetkey
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,6,1,422.665,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,3,1,369.38,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,8,1,478.76,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,2,1,298.065,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,7,1,387.49,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,4,1,440.865,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,6,1,337.51,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,9,1,427.005,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,baseline,1,1,401.71,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,684.62,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,435.055,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,917.07,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,361.595,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,309.15,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,292.795,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,314.545,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,321.345,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,221.075,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,419.48,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,276.91,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,316.435,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,289.775,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,396.5,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,257.63,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,365.13,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,805.695,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,362.81,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,463.665,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,339.07,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,336.075,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,438.615,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,0,296.19,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,281.07,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,470.965,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,331.185,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,423.005,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,292.345,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,301.015,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,435.47,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,0,254.435,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,354.365,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,531.605,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,476.88,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,382.43,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,399.16,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,602.225,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,311.81,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,306.64,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,321.175,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,285.115,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,339.865,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,381.62,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,330.395,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,0,291.085,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,347.25,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,487.56,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,534.445,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,611.515,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,456.15,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,420.77,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,359.22,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,337.735,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,359.22,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,385.93,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,329.77,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,303.45,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,0,350.795,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,354.67,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,353.465,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,287.74,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,402.775,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,315.625,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,400.315,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,567.35,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,382.995,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,332.14,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,341.385,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,345.465,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,531.64,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,369.285,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,0,360.97,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,336.13,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,336.55,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,498.7,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,367.505,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,441.18,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,264.125,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,339.7,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,321.215,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,494.5,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,373.5,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,0,319.835,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,390.92,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,577.35,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,582.59,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,509.09,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,299.8,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,395.17,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,352.325,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,359.61,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,343.715,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,389.63,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,401.715,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,433.285,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,481.21,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,478.13,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,488.01,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,391.82,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,344.76,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,369.245,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,454.17,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,411.78,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,382.645,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,422.09,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,409.7,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,641.43,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,336.935,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,302.96,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,318.63,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,414.34,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,545.69,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,486.63,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,489.4,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,310.685,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,318.07,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,373.775,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,470.86,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,339.78,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,0,306.465,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,315.09,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,382.205,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,362.685,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,353.23,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,492.1,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,307.91,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,298.51,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,469.39,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,4034.55,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,437.84,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,397.765,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,549.64,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,446.805,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,404.355,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,375.865,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,347.67,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,338.835,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,378.58,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,0,336.585,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,296.69,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,485.28,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,330.55,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,290.28,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,458.775,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,445.935,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,380.75,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,307.105,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,396.905,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,285.285,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,395.895,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,378.79,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,350.165,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,382.28,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,365.835,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,297.845,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,413.47,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,293.815,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,317.88,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,414.175,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,352.605,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,479.975,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,377.26,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,379.175,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,400.43,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,285.505,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,385.515,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,264.525,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,407.075,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,317.44,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,0,276.35,spatial,even,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,540.865,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,344.9,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,415.445,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,375.21,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,371.44,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,0,388.095,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,371.75,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,331.745,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,390.295,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,362.835,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,348.52,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,613.18,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,273.795,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,347.4,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,445.89,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,334.795,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,288.46,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,441.815,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,474.55,spatial,even,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,359.425,spatial,odd,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,330.64,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,0,490.435,spatial,odd,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,0,624.77,spatial,odd,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,500.215,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,405.09,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,477.635,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,368.515,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,0,312.57,spatial,even,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,507.92,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,377.795,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,378.645,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,378.73,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,383.235,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,381.22,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,358.905,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,261.96,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,222.09,spatial,even,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,416.14,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,0,685.01,spatial,even,parity,65,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,452.365,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,435.28,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,387.1,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,298.715,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,381.975,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,0,290.125,spatial,odd,parity,76,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,281.86,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,414.59,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,294.175,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,410.395,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,397.945,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,320.525,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,453.415,spatial,odd,parity,65,NA,left
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,360.7,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,308.685,spatial,even,parity,76,NA,right
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,647.975,spatial,odd,parity,65,NA,left
