subject,trial_type,phase,digit,correct,rt,wmtask,parity,task,key_press,value
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,334.135,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,374.335,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,533.36,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,381.41,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,331.275,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,488.89,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,378.26,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,367.45,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,519.495,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,407.295,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,435.94,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,300.145,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,343.475,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,360.74,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,463.895,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,390.39,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,395.455,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,258.71,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,292.71,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,368.2,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,321.35,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,488.31,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,384.14,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,383.385,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,0,2364.63,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,417.18,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,331.875,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,568.83,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,282.165,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,246.35,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,318.635,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,301.185,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,326.72,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,0,264.9,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,271.575,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,316.02,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,380.725,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,287.355,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,206.755,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,224.235,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,671.27,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,466.29,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,357.6,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,449.925,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,376.755,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,376.205,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,502.915,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,326.36,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,328.88,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,384.18,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,0,353.765,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,228.635,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,378.44,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,381.745,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,302.225,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,421.595,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,1059.08,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,401.145,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,406.355,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,558.045,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,363.84,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,0,251.01,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,261.945,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,320.49,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,324.955,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,378.62,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,362.52,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,529.3,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,422.56,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,305.125,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,283.18,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,281.605,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,2861.57,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,585.445,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,347.925,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,386.99,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,311.17,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,0,290.515,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,296.35,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,306.715,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,409.59,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,299.795,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,389.595,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,476.465,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,302.015,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,707.81,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,329.115,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,359.945,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,0,509.885,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,368.24,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,380.335,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,343.225,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,0,233.48,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,473.05,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,416.81,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,321.325,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,352.905,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,380.22,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,323.515,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,423.695,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,372.025,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,0,275.595,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,501.365,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,393.255,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,1,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,0,463.335,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,214.48,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,388.855,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,449.795,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,324.71,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,442.01,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,364.595,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,383.935,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,341.255,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,395.525,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,318.17,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,300.625,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,388.975,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,375.22,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,304.785,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,0,715.425,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,1533.01,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,476.495,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,419.73,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,303.685,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,346.135,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,454.31,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,0,238.445,spatial,even,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,267.225,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,4,1,331.57,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,6,1,356.53,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,278.405,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,0,600.555,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,439.27,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,0,364.41,spatial,odd,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,247.79,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,416.955,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,corsi,load,NA,0,NA,spatial,NA,NA,NA,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,1,1,420.555,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,8,1,356.55,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,3,1,406.07,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,9,1,370.305,spatial,odd,parity,65,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,2,1,505.26,spatial,even,parity,76,NA
ck7u5vy4bcgpq3jfezak,html-keyboard-response,load,7,1,312.8,spatial,odd,parity,65,NA
